日期,评论,评分
2016-09-24,古代皇宫气势恢宏，建筑群大气磅礴，工艺品做工考究，后宫的建筑错终复杂，竟然在后宫迷路了，还有就是御花园，景色优美僻静！！,4
2016-09-13,大气，沉稳，是中国人的话都应该去看看。我感觉来晚了，这回开阔眼界，开阔心胸，收获很大。看故宫一定要导游，不要自助的，不然你就只看漂亮的房子了,5
2016-09-10,第一次来北京故宫、人山人海、络绎不绝、触摸着宏伟而古典的建筑、观看着高端且珍贵的物件、遐想着当时的繁华、恨不得立马穿越到过去、置身其中、感受它的繁华与落寞、在这样壮观的建筑里陈列着这么多珍贵的文物、作为一个中国人、我自豪！,5
2016-09-07,很值得去，一进门就有一种很震惊的感觉，一个大型古建筑群展现在眼前，形态各异的古建筑、古画、浮雕，简直就是大开眼界流连忘返,5
2016-09-07,不错，虽然今天人特别的多，天气也热，但是带着解说器，很顺利的和妹妹一起完成了开心的旅程，记得第一次来故宫餐饮很简陋，价格也贵，这次有了环境超好的餐厅，特色美食好吃价格也合理，赞一个,5
2016-08-30,"感受悠悠历史人文，博古方可通今。
带着爸妈第一次进京，故宫是一定要来参观的，不仅仅是因为它雄伟壮观、古迹稀珍，更在于它是明清两代帝王生活执政的宫殿，通过史迹去感受中国的发展与历史变迁，感受曾经帝王的雄魂伟大，反思万事万物无一逃脱无常变迁的自然规律，反思兴亡是非，以励今夕。",5
2016-06-30,作为明清两朝皇帝的“家”，是北京最值得看的景点，初次见识，宏大的场面确实让人惊叹！游人如织是避免不了的，但熙攘的人群能减少一些历史的冷清感。,5
2016-04-26,跟团去的，完了有3个个小时，走的路太多太多，还没有看完全部的馆，价格上真心算便宜的了，这个季节才60元，珍宝馆+钟表馆 20元 ，但是去故宫还是自己去比较好，在门口组个讲解器就可以了，现在在里面导游都不能大声的讲话，自己去慢慢逛一天比较好。,5
2016-02-23,说是淡季，但还是人较多，可能旺季人更多吧！故宫真的好大，要看的仔细，一天时间都是不够的，我们去的晚，11点到下午闭院16，还有西四宫和军机处天安门城楼等没去，估计跟团的就只能从中轴线走走看看了吧。钟表馆值得看看，珍宝馆个人感觉尚没有颐和园文昌院好。还有租个讲解器真的很管用。,4
2016-02-15,"觉得故宫最美的就是角楼 角楼的榫卯结构，故宫建筑没有钉子，全靠榫卯工艺搭建起来 出了东南角的角楼，沿城墙到东华门，下城楼直走回到协和门 协和门角度看午门 太和门 太和门前的铜狮，故宫最大一对狮子，在太和门前守护了几百年
每间屋子貌似都很多灰尘，是不是故宫没钱请保洁",4
2016-02-12,确实值得一去，但春节期间去，实在太坑人，啥啥排队，正大光明都只能看个外景，字都见到，哪哪都是人，没法看，另外加钱的钟表，珍宝馆推荐参观！感觉故宫博物院的展览方式太落后，面对人流毫无应对经验，导向标识都没有，不是顺向参观，大家挤得水泄不通，很容易发生踩踏，现代展览手段太少，和首都形象不符呀！,5
2016-01-06,國慶前夕去的，雖然下雨但人不少，提前訂票刷身份證可以直接進去，可惜刷證入園就連留張門票紀念一下的機會都沒了；路向指引比較少，很容易繞了圈就找不到來時的路了；展品不多，但是租借的導覽儀說得挺不錯的，就是粵語版本沒有錄好，爸爸聽了兩下就放棄了，變成我邊聽邊簡單的給他說一下～哈哈，我覺得我這個臨時講解員的工作還是做得挺好的～還有一點就是能坐一下的地方太不好找了，院子很大，走很遠才找到個能坐一下的圍欄（其實也不知道能不能坐，但大部分人都這樣了）；前去想慢慢走完的童鞋記得帶點吃的喝的和垃圾袋，故宮裡面沒有食肆，垃圾桶也不好找，所以帶點東西進去能充飢，然後打包好自己食物的垃圾走喔，園子大，需要大家共同維護！,4
2015-10-20,不到故宫，你根本感受不到皇家的气派。不到故宫，你根本不了解皇宫的辉宏，你不听导游的讲解，你根本无法了解皇家的生活…………但故宫确实太大了，要想了解个大概，一天时间远远不够，就是一天走下来也太累了。说实话，故宫是每个中国都值得去看一看的！！！,5
2015-10-20,想必不仅是国人还是老外对北京的故宫熟悉的不能再熟悉了，每年的旅游旺季，故宫的旅游参观量也是全国各大景点排名属前列的。故宫凭借它自身的神秘感吸引着大量的游客，来北京必去故宫已成为了一种趋势。大家都知道，故宫以前是帝王的象征，皇权在这里得到了很好的体现。故宫的入口是在天安门下，从天安门进入，经过端门和午门，在午门前的售票处购票进入，门票的价格是旺季60元一位，淡季40元一位，像学生，残疾人，军官等都有优惠政策，到时购票时可注意公告栏。对于交通，那是相当的方便了，就相当于到了天安门就到了故宫，像1路，2路，20路，52路，59路，203路，205路等等很多公交站点都在故宫有站牌，可根据自己的出发点选择相应的路线，也可以选择地铁一号线到达。北京的出租车是13元起步，要是在旅游旺季不建议打车前去。故宫的开放时间是上午8点半到下午四点钟，值得提醒游客的是故宫在周一要闭馆，游客要安排好自己的行程计划。在午门进口的周边有出租讲解器的窗口，游客最好租一个，这样能更好的了解故宫。参观故宫的线路采取中轴线的方式，以中轴线上的建筑为主，中轴线左右两边的建筑为辅从而来行走。有一些建筑可以忽略不参观。建议参观之前游客自己准备一些饮品或者食物，里面的东西比较贵，但自己带东西一定要注意卫生，把吃完的垃圾等其他东西都投入到垃圾箱里。一般正常情况下，半天的时间就能游览完，建议上午就去，这样比较凉爽，要是下午去得话，温度比较高，而且馆内是16点就不让参观了，时间比较赶。特别提醒给游客的是除了正常参观外，还有几处建筑是单独要钱的，像钟表馆和珍宝馆。,4
2015-10-07,提前在携程上预定了门票，直接刷身份证就进去了很方便，门口有讲解器可以租，20元一台，不需要押金，但基本也就介绍建筑内容，总觉得人文的东西再介绍介绍就更好了，控制了客流量人并不算多，还在里面吃了故宫餐厅，也还好没有宰客，只是口味确实一般般啦,5
2015-09-21,故宫博物院要从南门近，北门出，因为北门不卖票的，当天去错北门了，又打了三轮车去南门买票进去，还没到达故宫，就要进过重重的安检，到达天安门城楼，在从旁边穿进去，一直走，就是故宫博物院了，挺大的，有很多宫殿，当天人很多，游览了3个多小时，没有全部逛完。,5
2015-09-10,前一次去故宫已是很多年前了，这次去北京时一时兴起又去了一趟。相比很多知名景点动不动就上百元的门票，故宫的门票价格真的是太亲民了，这也是想再去的理由之一吧。冬天时了的故宫人不太多，清闲地在故宫里游走有了很多和上次不一样的体验。,5
2015-07-22,太宏伟了，简直没什么词可以形容我激动的心情，建筑宏伟华丽，里面的管理也很到位，安保工作也作得很好，游客们都井然有序很有安全感里面环境也很好很干净是很值得去的景点,5
2015-06-27,故宫虽然没什么玩的但是不得不说，非常漂亮中国古代的精致让人惊叹不已值得一去。现在故宫可以网上提前一天订票到时候刷个身份证就过去了很方便不过我自己喜欢收集门票所以是自己排队买票。早上人很多要排一个小时中午人就渐渐少了去的时候记得带身份证，有学生证的也带上。学生票很便宜，才二十。里面的纪念品对于我这种穷学生来说小贵，不过很好看。整体游览时间根据游览的仔细与否大概是2到4小时,5
2019-02-24,还不错，用身份证刷卡过去讲读机不包含在内自己去到租的20元,3
2019-02-24,感受了一下历史文化！应该在夏季去，可以观赏里面花园的美景。,5
2019-02-23,不愧是紫禁城，大气磅礴，古建筑精美绝伦，真心值得来看一看。,5
2019-02-20,去过多次，每次感觉都不一样，此时此地增添了不少过大年的气氛,5
2019-02-17,景点挺好的，就是人太多了！钟表馆人更多，根本没必要进去看！,5
2019-02-13,周艳荣导演讲解非常详尽，在寒风中丝毫不懈怠，认真回答游客提出关于景区的问题，此行非常满意，感谢周导,5
2019-02-13,"非常非常的幸运，预定到了初八的票。
故宫大雪！！！非常漂亮！",5
2019-02-10,精华、大气，不虚此行，导游很棒。上一次来故宫至少三十年前了,5
2019-02-10,门票很方便，直接刷身份证。春节期间人山人海，扰乱了故宫原本的宁静，适合找个淡季工作日的时候好好逛。,5
2019-02-03,大年29去的，人超级多，展览没什么太大亮点，像是赶了个庙会,3
2019-01-30,我已来过故宫好几次了，这个过年展览是故宫首次举办最大规模的,5
2019-01-19,昨天带着老公孩子走马观花的逛了一小时，准备今天自己一个人再去一次。真爱粉吗！！ 从小喜爱古装剧。。。,5
2018-12-07,这次去虽是第一次请了讲解员随同游览，但还是意犹未尽，下次还要去，故宫太大了，真是一年才能全部看完！,5
2018-10-31,将从建筑艺术、使用、馆藏文物和从皇宫到博物院等四个方面，全面展示故宫辉煌瑰丽、神秘沧桑的宫廷建筑、馆藏文物，宫闱内不为人知、真实鲜活...,4
2018-10-04,帝都京城的门票就是便宜，是平时周末来的人不是那么多，没有人山人海。看了一下古代的宫殿，确实很值得一看，感受一下古文化。,5
2018-08-19,"故宫是最适合感受中华文明气脉的地方，不论是金碧辉煌的宫殿建筑群，亦或是历经风霜的断壁残垣，亦或是砖墙上的苔痕，无不彰显中华文明脉搏。

站在这里，感受到的，是中华文明的生机，与灵魂。",5
